Pbar,mNL,n_points,point_number,E_star,x_star,tau_star,F_residual
269.0,0.0565,3,2,36.569204516254025,0.12646905254282967,0.040528706612095976,-2.7755575615628914e-17
269.0,0.0565,3,3,71.12969383058493,0.13684962124738514,0.017454012851105198,0.0
269.0,0.057,3,1,17.279179401098407,0.10745577085883956,0.10763165627594733,1.3877787807814457e-17
269.0,0.057,3,2,29.871148763639745,0.12229074690834442,0.052520171521360445,4.163336342344337e-17
269.0,0.057,3,3,76.99571185658023,0.1378254155960111,0.015777455195888,2.7755575615628914e-17
270.0,0.056,3,1,14.404634331388534,0.10104811500792459,0.1374854794940516,1.3877787807814457e-17
270.0,0.056,3,2,44.676696432676756,0.13006996124379028,0.031439321748945016,0.0
270.0,0.056,3,3,63.88655205025858,0.1354476938109505,0.02001088040229417,-2.7755575615628914e-17
270.0,0.0565,3,1,15.559571216992815,0.10386852361331668,0.12389528488364489,-2.7755575615628914e-17
270.0,0.0565,3,2,35.95025441408777,0.12613388118581395,0.041433377298656454,-2.7755575615628914e-17
270.0,0.0565,3,3,72.41664822084869,0.13706821312852158,0.01707108360385918,0.0
270.0,0.057,3,1,17.38753127101747,0.10765648547887702,0.10675546044710978,-2.7755575615628914e-17
270.0,0.057,3,2,29.39921632210423,0.12193174150861413,0.05362289003268943,0.0
270.0,0.057,3,3,78.08360942644107,0.13798728885103334,0.015507518025741093,-5.551115123125783e-17
271.0,0.056,3,1,14.440804021522904,0.10113819189730312,0.1370405115649708,4.163336342344337e-17
271.0,0.056,3,2,43.47542143503987,0.12960221967244134,0.032554857382365875,5.551115123125783e-17
271.0,0.056,3,3,65.77247653311119,0.13582896801976455,0.019298208217738075,2.7755575615628914e-17
271.0,0.0565,3,1,15.614734336291024,0.10398987332366542,0.1233264247511672,-1.3877787807814457e-17
271.0,0.0565,3,2,35.36926502372751,0.12581021890250038,0.0423164608276766,0.0
271.0,0.0565,3,3,73.66530772618796,0.13727411911196152,0.016714262251622237,-5.551115123125783e-17
271.0,0.057,3,1,17.500651075856947,0.10786389311244332,0.1058538091815468,-1.3877787807814457e-17
271.0,0.057,3,2,28.938922476083647,0.12157208074803205,0.05473910936890792,2.7755575615628914e-17
271.0,0.057,3,3,79.15559814021506,0.13814311926660833,0.01524985814587592,8.326672684688674e-17
272.0,0.056,3,1,14.477240640220518,0.10122858013963147,0.13659473056795743,-1.3877787807814457e-17
272.0,0.056,3,2,42.450589550104006,0.12918543954628461,0.03356523751297876,-2.7755575615628914e-17
272.0,0.056,3,3,67.48219258954748,0.1361589639441235,0.01869181648694244,-5.551115123125783e-17
272.0,0.0565,3,1,15.670771843170394,0.10411245499310227,0.12275311842799165,-1.3877787807814457e-17
272.0,0.0565,3,2,34.820923870304796,0.12549634814236726,0.04318172252916813,-5.551115123125783e-17
272.0,0.0565,3,3,74.88094287317804,0.1374689962522245,0.016380024415179866,-1.1102230246251565e-16
272.0,0.057,3,1,17.619112698982892,0.1080787895234418,0.10492363579044946,1.3877787807814457e-17
272.0,0.057,3,2,28.488284865353176,0.12121047929162589,0.05587294325217786,4.163336342344337e-17
272.0,0.057,3,3,80.21308376837464,0.13829339636475393,0.015003424959428788,8.326672684688674e-17
273.0,0.056,3,1,14.513952223028653,0.10131929383511838,0.1361480746379738,0.0
273.0,0.056,3,2,41.54949394751411,0.12880457385164173,0.034502054045913964,0.0
273.0,0.056,3,3,69.06839629821494,0.13645271445296017,0.0181601717376893,-2.7755575615628914e-17
273.0,0.0565,3,1,15.727725773844824,0.10423633320646958,0.12217510518877617,0.0
273.0,0.0565,3,2,34.30098026429608,0.12519087803837337,0.04403223421213324,-2.7755575615628914e-17
273.0,0.0565,3,3,76.06775961625111,0.13765417078552242,0.01606555553913452,8.326672684688674e-17
273.0,0.057,3,1,17.743607739202258,0.10830213073096007,0.10396125939005575,-1.3877787807814457e-17
273.0,0.057,3,2,28.04538496540719,0.12084555349046444,0.057028984408101724,0.0
273.0,0.057,3,3,81.25729055477116,0.13843854772788214,0.014767303113176694,1.3877787807814457e-16
274.0,0.056,3,1,14.550947120251902,0.10141034756282781,0.13570048004023408,-2.7755575615628914e-17
274.0,0.056,3,2,40.741129143530486,0.1284507401466608,0.03538393375032762,0.0
274.0,0.056,3,3,70.56208210091457,0.1367190873660609,0.017684707553509163,-2.7755575615628914e-17
274.0,0.0565,3,1,15.785641262743194,0.10436157710336512,0.12159210640999986,-1.3877787807814457e-17
274.0,0.0565,3,2,33.805968000960405,0.12489265829479314,0.04487056035626176,-4.163336342344337e-17
274.0,0.0565,3,3,77.22917635121526,0.1378307238235534,0.015768566346179062,-8.326672684688674e-17
274.0,0.057,3,1,17.874981734693296,0.10853508187196152,0.10296219799332851,-4.163336342344337e-17
274.0,0.057,3,2,27.60830104001121,0.12047576208044718,0.05821251443417085,-4.163336342344337e-17
274.0,0.057,3,3,82.2892920398388,0.1385789494372775,0.014540689536459634,-1.1102230246251565e-16
275.0,0.0555,3,1,13.678847658829358,0.09904398238652946,0.14757216638437212,1.3877787807814457e-17
275.0,0.0555,3,2,52.263832817367174,0.13255413895357618,0.025840621898424714,0.0
275.0,0.0555,3,3,59.65042522232328,0.13448092436466094,0.021875873844044717,2.7755575615628914e-17
275.0,0.056,3,1,14.588234014993922,0.10150175640885915,0.13525188105564262,-1.3877787807814457e-17
275.0,0.056,3,2,40.005440683024794,0.12811817183199006,0.036222958103358086,-2.7755575615628914e-17
275.0,0.056,3,3,71.98329310225336,0.1369638341551734,0.017253404843375807,0.0
275.0,0.0565,3,1,15.844566867515582,0.10448826085181144,0.1210038237057652,-1.3877787807814457e-17
275.0,0.0565,3,2,33.3330141758654,0.12460071960808772,0.04569888714504834,-4.163336342344337e-17
275.0,0.0565,3,3,78.36801477441867,0.1379995504589225,0.015487165667263322,2.7755575615628914e-17
275.0,0.057,3,1,18.014285987500628,0.10877908698370702,0.10192090168408048,-4.163336342344337e-17
275.0,0.057,3,2,27.175031888561307,0.12009932811912873,0.05942978882001131,-4.163336342344337e-17
275.0,0.057,3,3,83.31003548843779,0.13871493435381213,0.014322875245883812,-8.326672684688674e-17
276.0,0.0555,3,1,13.705872387497225,0.09911707920283656,0.14719800076697923,1.3877787807814457e-17
276.0,0.0555,3,2,49.56173067243863,0.13172885474176654,0.027639753937852885,-5.551115123125783e-17
276.0,0.0555,3,3,63.04677229692195,0.13523670892040954,0.0204108039558385,-2.7755575615628914e-17
276.0,0.056,3,1,14.625821942516879,0.10159353599654368,0.13480220985815294,1.3877787807814457e-17
276.0,0.056,3,2,39.328580751536485,0.12780287103281196,0.03702749770635244,0.0
276.0,0.056,3,3,73.34586543792459,0.13719093703173904,0.01685795754723548,8.326672684688674e-17
276.0,0.0565,3,1,15.904554938721398,0.10461646418646516,0.12040993681022116,2.7755575615628914e-17
276.0,0.0565,3,2,32.87970348656781,0.12431423117470262,0.04651911476718644,1.3877787807814457e-17
276.0,0.0565,3,3,79.48663521107397,0.13816140171909697,0.015219770256877862,8.326672684688674e-17
276.0,0.057,3,1,18.16285404008502,0.10903597179428089,0.10083035973450291,-1.3877787807814457e-17
276.0,0.057,3,2,26.743400788542672,0.11971412955099671,0.060688444412665125,-1.3877787807814457e-17
276.0,0.057,3,3,84.32036147054092,0.13884679876210318,0.014113230761604076,-1.3877787807814457e-16
277.0,0.0555,3,1,13.732999068877032,0.09919023018811607,0.14682403334546065,1.3877787807814457e-17
277.0,0.0555,3,2,47.84298358350465,0.13116291117125808,0.028908513083092575,-2.7755575615628914e-17
277.0,0.0555,3,3,65.46015395321335,0.13573309285320304,0.019476200560165798,-8.326672684688674e-17
277.0,0.056,3,1,14.663720311038743,0.10168570251884189,0.13435139638330634,-2.7755575615628914e-17
277.0,0.056,3,2,38.70051714711907,0.12750192886804823,0.03780364137165174,-2.7755575615628914e-17
277.0,0.056,3,3,74.65981928176252,0.13740328864525325,0.016492343679816616,-5.551115123125783e-17
277.0,0.0565,3,1,15.965662041902347,0.10474627302242799,0.11981010116323118,-2.7755575615628914e-17
277.0,0.0565,3,2,32.443979472956556,0.12403246955778907,0.047332925375158916,-5.551115123125783e-17
277.0,0.0565,3,3,80.58703495254701,0.13831691508583704,0.014965039247918218,-1.3877787807814457e-16
