varied_parameter,parameter_value,base_case,model,found,number_of_roots,root,branch,B,delta,eta,Pbar,m_L,m_NL,E,P,tau,u,x,g,Z,A,residual_max,admissible,positive_growth,TVC,stability,lambda_1_real,lambda_1_imag,lambda_2_real,lambda_2_imag,lambda_3_real,lambda_3_imag,status
eta,1.95,False,nonlinear,True,1,1.0,upper,0.45,0.01,1.95,1.0,0.5,2.0,0.6503732214809296,0.3496267785190704,0.24736775438210223,0.4973607889471206,0.11532218601287485,0.1108654589609209,0.4547757885228947,0.4547757885228946,1.1102230246251565e-16,True,True,True,saddle,-1.6492884171525106,0.0,0.11532218601382427,0.0,1.7646106031388786,0.0,solution
eta,1.9575,False,linear,True,1,1.0,-,0.45,0.01,1.9575,1.0,0.5,2.0,0.418857824140206,0.581142175859794,0.3692253589561111,0.6076391683854088,0.09147303873406744,0.08508933549249863,0.290571087929897,0.290571087929897,4.6116280663713314e-17,True,True,True,saddle,-0.9560045059339802,0.0,0.09147303873488187,0.0,1.04747754463914,0.0,solution
eta,1.9575,False,nonlinear,True,1,1.0,upper,0.45,0.01,1.9575,1.0,0.5,2.0,0.6507171177628901,0.3492828822371099,0.24748102976336436,0.49747465238277655,0.11572189484269281,0.11041451158505776,0.4545687008264942,0.45456870082649425,5.551115123125783e-17,True,True,True,saddle,-1.6500962731077697,0.0,0.11572189484289726,0.0,1.7658181679230864,0.0,solution
eta,1.9649999999999999,False,linear,True,1,1.0,-,0.45,0.01,1.9649999999999999,1.0,0.5,2.0,0.4195130439941773,0.5804869560058227,0.36955224778003715,0.6079080915566408,0.09173837722215203,0.08470298157735962,0.29024347800291134,0.29024347800291134,9.231421821466008e-17,True,True,True,saddle,-0.955677207617928,0.0,0.09173837722395846,0.0,1.0474155848069457,0.0,solution
eta,1.9649999999999999,False,nonlinear,True,1,1.0,upper,0.45,0.01,1.9649999999999999,1.0,0.5,2.0,0.65105743383002,0.34894256616998,0.24759345747122077,0.49758763798070865,0.11611835532156604,0.10996720758711506,0.45436330336937825,0.45436330336937825,1.202617312886057e-16,True,True,True,saddle,-1.6508965877104116,0.0,0.11611835532118885,0.0,1.7670149430352433,0.0,solution
eta,1.9725,False,linear,True,1,1.0,-,0.45,0.01,1.9725,1.0,0.5,2.0,0.4201609150362129,0.5798390849637871,0.3698758973059965,0.6081742326882951,0.09200139488962478,0.08432020040064245,0.28991954248189356,0.28991954248189356,8.212894748860145e-17,True,True,True,saddle,-0.955355059447367,0.0,0.09200139488655465,0.0,1.0473564543781406,0.0,solution
eta,1.9725,False,nonlinear,True,1,1.0,upper,0.45,0.01,1.9725,1.0,0.5,2.0,0.6513942254904278,0.3486057745095722,0.24770504619090009,0.4976997550641351,0.11651160694046027,0.10952350328067893,0.454159576976307,0.454159576976307,8.593995174905475e-17,True,True,True,saddle,-1.6516894656700354,0.0,0.11651160694014326,0.0,1.7682010725878283,0.0,solution
eta,1.98,False,linear,True,1,1.0,-,0.45,0.01,1.98,1.0,0.5,2.0,0.42080156204867425,0.5791984379513258,0.3701963562744049,0.608437635484858,0.09226212260160488,0.08394094143020905,0.2895992189756629,0.2895992189756629,6.165007775522728e-17,True,True,True,saddle,-0.955037945769767,0.0,0.09226212260040674,0.0,1.0473000684023053,0.0,solution
eta,1.98,False,nonlinear,True,1,1.0,upper,0.45,0.01,1.98,1.0,0.5,2.0,0.6517275473961673,0.34827245260383266,0.24781580451084542,0.4978110128460854,0.11690168855296786,0.10908335566629372,0.4539575027222876,0.4539575027222876,6.534356785806249e-17,True,True,True,saddle,-1.6524750096305143,0.0,0.11690168855342105,0.0,1.7693766981597912,0.0,solution
eta,1.9875,False,linear,True,1,1.0,-,0.45,0.01,1.9875,1.0,0.5,2.0,0.4214351069677811,0.5785648930322189,0.37051367243609684,0.6086983427249468,0.09252059066747259,0.08356515510630134,0.28928244651610946,0.28928244651610946,6.170292151154669e-17,True,True,True,saddle,-0.9547257542404426,0.0,0.09252059066653608,0.0,1.0472463449260612,0.0,solution
eta,1.9875,False,nonlinear,True,1,1.0,upper,0.45,0.01,1.9875,1.0,0.5,2.0,0.6520574530730303,0.3479425469269697,0.24792574092327951,0.4979214204302517,0.11728863838807893,0.10864672241830776,0.45375706192988624,0.45375706192988635,1.1102230246251565e-16,True,True,True,saddle,-1.653253320584321,0.0,0.11728863838819614,0.0,1.770541958932436,0.0,solution
eta,1.9949999999999999,False,linear,True,1,1.0,-,0.45,0.01,1.9949999999999999,1.0,0.5,2.0,0.422061668965225,0.577938331034775,0.3708278925777292,0.6089563962860799,0.09277682885358784,0.08319279281767622,0.2889691655173875,0.2889691655173875,8.234033290260383e-17,True,True,True,saddle,-0.9544183757309546,0.0,0.09277682885474109,0.0,1.0471952046246091,0.0,solution
eta,1.9949999999999999,False,nonlinear,True,1,1.0,upper,0.45,0.01,1.9949999999999999,1.0,0.5,2.0,0.652383994949423,0.347616005050577,0.24803486382480627,0.49803098681187125,0.11767249406264894,0.10821356187200898,0.4535582361665085,0.4535582361665084,5.551115123125783e-17,True,True,True,saddle,-1.6540244975290643,0.0,0.11767249406263072,0.0,1.7716969915469827,0.0,solution
eta,2.0025,False,linear,True,1,1.0,-,0.45,0.01,2.0025,1.0,0.5,2.0,0.42268136452696625,0.5773186354730337,0.3711390625463934,0.6092118371686431,0.09303086639565337,0.08282380687845722,0.2886593177365169,0.2886593177365169,5.150589157210025e-18,True,True,True,saddle,-0.9541157043097276,0.0,0.09303086639536744,0.0,1.0471465707105292,0.0,solution
eta,2.0025,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.0025,1.0,0.5,2.0,0.6527072243843606,0.3472927756156394,0.24814318151704698,0.4981397208786376,0.11805329259357036,0.10778383301104275,0.4533610072416491,0.4533610072416491,6.198621154289216e-17,True,True,True,saddle,-1.6547886377463152,0.0,0.118053292593604,0.0,1.7728419303319487,0.0,solution
eta,2.01,False,linear,True,1,1.0,-,0.45,0.01,2.01,1.0,0.5,2.0,0.4232943075293216,0.5767056924706784,0.3714472272734663,0.609464705519086,0.09328273201073402,0.08245815050567726,0.2883528462353392,0.2883528462353392,5.154865801902196e-18,True,True,True,saddle,-0.9538176370240372,0.0,0.09328273200942928,0.0,1.0471003690418277,0.0,solution
eta,2.01,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.01,1.0,0.5,2.0,0.6530271916946085,0.34697280830539146,0.24825070220730716,0.4982476314116377,0.11843107040965703,0.10735749545510598,0.45316535720412304,0.45316535720412304,3.4451705683739445e-17,True,True,True,saddle,-1.6555458367946818,0.0,0.11843107040990099,0.0,1.7739769071709166,0.0,solution
eta,2.0175,False,linear,True,1,1.0,-,0.45,0.01,2.0175,1.0,0.5,2.0,0.4239006093124563,0.5760993906875437,0.37175243079772596,0.6097150406523739,0.0935324539089439,0.08209577779748785,0.28804969534377184,0.28804969534377184,5.675011486815076e-17,True,True,True,saddle,-0.9535240738554887,0.0,0.09353245391013047,0.0,1.047056527736216,0.0,solution
eta,2.0175,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.0175,1.0,0.5,2.0,0.6533439461810037,0.34665605381899633,0.24835743400927207,0.49835472708631157,0.11880586336324911,0.10693450944791068,0.4529712683392751,0.4529712683392749,1.6653345369377348e-16,True,True,True,saddle,-1.656296188435698,0.0,0.11880586336334338,0.0,1.775102051776735,0.0,solution
eta,2.025,False,linear,True,1,1.0,-,0.45,0.01,2.025,1.0,0.5,2.0,0.4245003787513806,0.5754996212486194,0.37205471628776093,0.6099628810737264,0.0937800598048117,0.0817366437120114,0.2877498106243097,0.2877498106243097,1.5489889216614466e-17,True,True,True,saddle,-0.9532349175310307,0.0,0.09378005980439613,0.0,1.0470149773627244,0.0,solution
eta,2.025,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.025,1.0,0.5,2.0,0.6536575361539798,0.3463424638460202,0.24846338494372755,0.4984610164734325,0.11917770674154532,0.10651483584541008,0.4527787231661768,0.4527787231661768,1.5171737390745637e-16,True,True,True,saddle,-1.6570397848752958,0.0,0.11917770674190613,0.0,1.7762174916289006,0.0,solution
eta,2.0324999999999998,False,linear,True,1,1.0,-,0.45,0.01,2.0324999999999998,1.0,0.5,2.0,0.42509372232455245,0.5749062776754476,0.3723541260636965,0.6102082644996678,0.09402557692833546,0.08138070404681402,0.2874531388377238,0.2874531388377238,4.1339612407009396e-17,True,True,True,saddle,-0.9529500737064757,0.0,0.09402557693053824,0.0,1.0469756506004964,0.0,solution
eta,2.0324999999999998,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.0324999999999998,1.0,0.5,2.0,0.6539680089583306,0.3460319910416694,0.24856856293930407,0.498566508040105,0.11954663527767095,0.10609843610428182,0.45258770443481483,0.45258770443481483,1.103866167092811e-16,True,True,True,saddle,-1.6577767166040045,0.0,0.11954663527867603,0.0,1.7773233518888207,0.0,solution
eta,2.04,False,linear,True,1,1.0,-,0.45,0.01,2.04,1.0,0.5,2.0,0.4256807441801793,0.5743192558198207,0.3726507016182641,0.6104512278784147,0.09426903203573625,0.08102791541897716,0.28715962790991034,0.28715962790991034,1.0343134726982897e-17,True,True,True,saddle,-0.9526694503719405,0.0,0.09426903203418605,0.0,1.0469384824368362,0.0,solution
eta,2.04,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.04,1.0,0.5,2.0,0.6542754109972321,0.3457245890027679,0.24867297583324244,0.49867121015077903,0.11991268316148795,0.10568527227066148,0.4523981951232703,0.45239819512327023,5.551115123125783e-17,True,True,True,saddle,-1.6585070725797872,0.0,0.11991268316207954,0.0,1.7784197557263965,0.0,solution
eta,2.0475,False,linear,True,1,1.0,-,0.45,0.01,2.0475,1.0,0.5,2.0,0.4262615462003104,0.5737384537996896,0.37294448363723576,0.610691807409626,0.09451045141992065,0.08067823524574763,0.2868692268998448,0.2868692268998448,4.140515526409991e-17,True,True,True,saddle,-0.9523929583406997,0.0,0.09451045142099758,0.0,1.0469034097315306,0.0,solution
eta,2.0475,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.0475,1.0,0.5,2.0,0.6545797877555523,0.34542021224444774,0.24877663137217776,0.49877513106827787,0.12027588405015412,0.10527530696912087,0.45221017843489675,0.45221017843489686,1.1102230246251565e-16,True,True,True,saddle,-1.6592309400848266,0.0,0.12027588405073557,0.0,1.7795068241219674,0.0,solution
eta,2.0549999999999997,False,linear,True,1,1.0,-,0.45,0.01,2.0549999999999997,1.0,0.5,2.0,0.42683622806280475,0.5731637719371953,0.3732355120192479,0.6109300385635396,0.09474986092066161,0.08033162172574561,0.2865818859685976,0.2865818859685976,3.625778266700873e-17,True,True,True,saddle,-0.9521205106303138,0.0,0.09474986092276957,0.0,1.0468703715204362,0.0,solution
eta,2.0549999999999997,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.0549999999999997,1.0,0.5,2.0,0.6548811838224722,0.3451188161775278,0.24887953721294032,0.49887827895483716,0.12063627107843848,0.10486850339188482,0.4520236377954991,0.45202363779549914,5.551115123125783e-17,True,True,True,saddle,-1.6599484049774296,0.0,0.12063627107898925,0.0,1.780584676018945,0.0,solution
eta,2.0625,False,linear,True,1,1.0,-,0.45,0.01,2.0625,1.0,0.5,2.0,0.42740488730125625,0.5725951126987437,0.3735238258950337,0.6111659560995145,0.09498728593450649,0.07998803382071197,0.2862975563493719,0.2862975563493719,1.5032684751109495e-16,True,True,True,saddle,-0.9518520227758145,0.0,0.09498728593554585,0.0,1.046839308672027,0.0,solution
eta,2.0625,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.0625,1.0,0.5,2.0,0.6551796429134421,0.3448203570865579,0.24898170092337188,0.49898066187315504,0.12099387686879894,0.10446482528828133,0.45183855685051316,0.4518385568505132,2.245954888738129e-16,True,True,True,saddle,-1.6606595516320246,0.0,0.12099387686846345,0.0,1.7816534284764916,0.0,solution
eta,2.07,False,linear,True,1,1.0,-,0.45,0.01,2.07,1.0,0.5,2.0,0.42796761936295935,0.5720323806370406,0.3738094636460876,0.6113995940840062,0.09522275142442077,0.07964743123777643,0.2860161903185203,0.2860161903185203,2.0750593668133343e-17,True,True,True,saddle,-0.95158741246965,0.0,0.09522275142361766,0.0,1.0468101639296492,0.0,solution
eta,2.07,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.07,1.0,0.5,2.0,0.6554752078914943,0.34452479210850573,0.24908312998315468,0.4990822877874496,0.12134873354122852,0.10406423695441916,0.4516549194621932,0.45165491946219327,1.0370168473237463e-16,True,True,True,saddle,-1.6613644628334865,0.0,0.12134873354215761,0.0,1.7827131963601894,0.0,solution
eta,2.0774999999999997,False,linear,True,1,1.0,-,0.45,0.01,2.0774999999999997,1.0,0.5,2.0,0.42852451766498245,0.5714754823350175,0.37409246292277826,0.6116309859079887,0.0954562819291764,0.0793097744122287,0.2857377411675088,0.2857377411675088,9.344836477701025e-17,True,True,True,saddle,-0.9513265999018585,0.0,0.09545628192911271,0.0,1.0467828818147542,0.0,solution
eta,2.0774999999999997,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.0774999999999997,1.0,0.5,2.0,0.655767920787937,0.344232079212063,0.24918383178465275,0.4991831645645241,0.12170087272287669,0.10366670322308744,0.451472709706806,0.451472709706806,1.1757609164994845e-16,True,True,True,saddle,-1.6620632200927838,0.0,0.12170087272298326,0.0,1.783764092801484,0.0,solution
eta,2.085,False,linear,True,1,1.0,-,0.45,0.01,2.085,1.0,0.5,2.0,0.42907567364843013,0.5709243263515699,0.37437286066193315,0.611860164303849,0.09568790157249195,0.078975024490776,0.28546216317578493,0.28546216317578493,7.793200681906195e-17,True,True,True,saddle,-0.9510695069998206,0.0,0.09568790157392296,0.0,1.0467574085520248,0.0,solution
eta,2.085,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.085,1.0,0.5,2.0,0.6560578228224466,0.3439421771775534,0.249283813633763,0.49928329997483695,0.12205032555745127,0.10327218945387213,0.4512919118718357,0.4512919118718357,1.7989440921567063e-16,True,True,True,saddle,-1.6627559034056916,0.0,0.12205032555761039,0.0,1.7848062289514388,0.0,solution
eta,2.0925000000000002,False,linear,True,1,1.0,-,0.45,0.01,2.0925000000000002,1.0,0.5,2.0,0.4296211768309546,0.5703788231690454,0.3746506931039087,0.6120871613617693,0.09591763407193318,0.07864314331527061,0.2851894115845227,0.2851894115845227,3.119593692567996e-17,True,True,True,saddle,-0.9508160580314045,0.0,0.095917634073548,0.0,1.046733692123884,0.0,solution
eta,2.0925000000000002,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.0925000000000002,1.0,0.5,2.0,0.6563449544225817,0.3436550455774183,0.24938308275077442,0.4993827016935753,0.12239712271440673,0.1028806615234844,0.45111251045320183,0.4511125104532017,1.1102230246251565e-16,True,True,True,saddle,-1.6634425914282904,0.0,0.12239712271355338,0.0,1.7858397141088915,0.0,solution
eta,2.0999999999999996,False,linear,True,1,1.0,-,0.45,0.01,2.0999999999999996,1.0,0.5,2.0,0.4301611148575887,0.5698388851424113,0.3749259958091675,0.6123120085456168,0.09614550274758078,0.07831409340689165,0.28491944257120566,0.28491944257120566,5.723457754820475e-17,True,True,True,saddle,-0.9505661793036754,0.0,0.09614550274931802,0.0,1.046711682024133,0.0,solution
eta,2.0999999999999996,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.0999999999999996,1.0,0.5,2.0,0.6566293552427366,0.3433706447572634,0.24948164627123626,0.4994813773017331,0.1227412943979248,0.10249208581629532,0.45093449015248915,0.45093449015248926,1.1102230246251565e-16,True,True,True,saddle,-1.664123361466323,0.0,0.12274129439848364,0.0,1.7868646558348404,0.0,solution
eta,2.1075,False,linear,True,1,1.0,-,0.45,0.01,2.1075,1.0,0.5,2.0,0.43069557354995947,0.5693044264500405,0.3751988036743771,0.6125347367083577,0.09637153053047319,0.07798783795076586,0.28465221322502027,0.28465221322502027,1.30173234578471e-16,True,True,True,saddle,-0.9503197988017701,0.0,0.09637153053258876,0.0,1.046691329312374,0.0,solution
eta,2.1075,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.1075,1.0,0.5,2.0,0.6569110641825532,0.3430889358174468,0.24957951124683025,0.4995793342871883,0.12308287035569276,0.10210642921507247,0.45075783587419743,0.4507578358741974,1.662533519165545e-16,True,True,True,saddle,-1.664798289500481,0.0,0.12308287035567324,0.0,1.787881159822143,0.0,solution
eta,2.115,False,linear,True,1,1.0,-,0.45,0.01,2.115,1.0,0.5,2.0,0.43122463695394386,0.5687753630460561,0.37546915094804634,0.6127553761070125,0.09659573997083051,0.07766434078101389,0.28438768152302807,0.28438768152302807,1.0421362410474487e-17,True,True,True,saddle,-0.9500768465340332,0.0,0.09659573997158544,0.0,1.0466725865377913,0.0,solution
eta,2.115,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.115,1.0,0.5,2.0,0.6571901194048094,0.3428098805951906,0.24967668464624998,0.4996765800457832,0.12342187988748388,0.10172365909191373,0.4505825327230035,0.4505825327230035,5.543936080126821e-17,True,True,True,saddle,-1.665467450300117,0.0,0.12342187988685799,0.0,1.7888893301868902,0.0,solution
eta,2.1225,False,linear,True,1,1.0,-,0.45,0.01,2.1225,1.0,0.5,2.0,0.43174838738582333,0.5682516126141767,0.375737071245717,0.6129739564171687,0.09681815324606724,0.07734356636620687,0.28412580630708834,0.28412580630708834,1.3436217866933836e-18,True,True,True,saddle,-0.9498372544758008,0.0,0.09681815324966911,0.0,1.0466554076861614,0.0,solution
eta,2.1225,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.1225,1.0,0.5,2.0,0.657466558352801,0.342533441647199,0.24977317335608165,0.4997731218824014,0.12375835185354625,0.10134374329937308,0.4504085660010479,0.45040856600104784,1.1785416939728532e-16,True,True,True,saddle,-1.6661309172712973,0.0,0.12375835185319742,0.0,1.7898892691283663,0.0,solution
eta,2.13,False,linear,True,1,1.0,-,0.45,0.01,2.13,1.0,0.5,2.0,0.4322669054769962,0.5677330945230038,0.3760025975647236,0.613190506747066,0.09703879216859951,0.07702547979522081,0.2838665472615019,0.2838665472615019,6.261701117028344e-17,True,True,True,saddle,-0.9496009560885061,0.0,0.09703879216914031,0.0,1.046639748255865,0.0,solution
eta,2.13,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.13,1.0,0.5,2.0,0.6577404177672344,0.34225958223276565,0.24986898418169068,0.49986896701204675,0.12409231468280481,0.10096665016177417,0.45023592120523687,0.45023592120523676,1.1102230246251565e-16,True,True,True,saddle,-1.6667887626244087,0.0,0.12409231468309043,0.0,1.7908810773042474,0.0,solution
eta,2.1375,False,linear,True,1,1.0,-,0.45,0.01,2.1375,1.0,0.5,2.0,0.43278027021729515,0.5672197297827049,0.37626576229853653,0.6134050556512691,0.09725767819345339,0.0767100467634755,0.2836098648913524,0.2836098648913524,1.5665209225573928e-17,True,True,True,saddle,-0.9493678866414023,0.0,0.0972576781941972,0.0,1.0466255648472726,0.0,solution
eta,2.1375,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.1375,1.0,0.5,2.0,0.6580117337026452,0.3419882662973548,0.2499641238481074,0.49996412256091677,0.1244237963808799,0.10059234846670756,0.4500645840245687,0.45006458402456867,5.551115123125783e-17,True,True,True,saddle,-1.6674410573817264,0.0,0.1244237963812304,0.0,1.7918648537674084,0.0,solution
eta,2.145,False,linear,True,1,1.0,-,0.45,0.01,2.145,1.0,0.5,2.0,0.4332885589969645,0.5667114410030355,0.3765265972507026,0.6136176311439417,0.0974748324256802,0.07639723355954602,0.28335572050151775,0.28335572050151775,3.135213732386199e-17,True,True,True,saddle,-0.9491379831867335,0.0,0.09747483242655246,0.0,1.046612815597515,0.0,solution
eta,2.145,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.145,1.0,0.5,2.0,0.658280541543359,0.341719458456641,0.25005859900091576,0.5000585955674752,0.12475282453792928,0.10022080745670683,0.44989454033748216,0.449894540337482,1.6653345369377348e-16,True,True,True,saddle,-1.6680878713772807,0.0,0.1247528245376182,0.0,1.7928406958677061,0.0,solution
eta,2.1525,False,linear,True,1,1.0,-,0.45,0.01,2.1525,1.0,0.5,2.0,0.4337918476473438,0.5662081523526562,0.37678513364839583,0.6138282607117367,0.09769027562758448,0.07608700705213403,0.2831040761763281,0.2831040761763281,1.3557249160465256e-18,True,True,True,saddle,-0.948911184126265,0.0,0.097690275626423,0.0,1.0466014597202309,0.0,solution
eta,2.1525,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.1525,1.0,0.5,2.0,0.6585468760190076,0.34145312398099237,0.25015241620714174,0.5001523929835203,0.12507942633631677,0.09985199682109912,0.4497257762092267,0.4497257762092268,1.4580561037286156e-16,True,True,True,saddle,-1.668729273222609,0.0,0.12507942633596864,0.0,1.793808699522994,0.0,solution
eta,2.16,False,linear,True,1,1.0,-,0.45,0.01,2.16,1.0,0.5,2.0,0.43429021048030747,0.5657097895196925,0.3770414021555916,0.6140369713263132,0.09790402822577063,0.07577933467738845,0.28285489475984626,0.28285489475984626,1.0465001147752274e-17,True,True,True,saddle,-0.9486874295272563,0.0,0.09790402822411622,0.0,1.0465914577854174,0.0,solution
eta,2.16,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.16,1.0,0.5,2.0,0.658810771219618,0.34118922878038205,0.25024558195614016,0.5002455216752472,0.12540362855811157,0.0994858866880272,0.4495582778892604,0.44955827788926034,7.640281189706782e-17,True,True,True,saddle,-1.6693653305176825,0.0,0.12540362855856446,0.0,1.7947689590175149,0.0,solution
eta,2.1675,False,linear,True,1,1.0,-,0.45,0.01,2.1675,1.0,0.5,2.0,0.43478372032650003,0.5652162796735,0.3772954328858764,0.6142437894564962,0.09811611031801308,0.07547418442656366,0.28260813983675,0.28260813983675,1.4137270087808773e-16,True,True,True,saddle,-0.9484666611256631,0.0,0.09811611031973101,0.0,1.0465827714029352,0.0,solution
eta,2.1675,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.1675,1.0,0.5,2.0,0.6590722606102838,0.3409277393897162,0.25033810266048284,0.5003379884243079,0.12572545759242412,0.09912244761663734,0.4493920318086678,0.44939203180866794,1.5981039717092042e-16,True,True,True,saddle,-1.6699961095559375,0.0,0.1257254575924855,0.0,1.795721567098297,0.0,solution
eta,2.175,False,linear,True,1,1.0,-,0.45,0.01,2.175,1.0,0.5,2.0,0.43527244857241376,0.5647275514275862,0.37754725541490486,0.6144487410800878,0.09832654167995566,0.07517152483400481,0.2823637757137931,0.2823637757137931,5.239520698070777e-17,True,True,True,saddle,-0.9482488217429942,0.0,0.09832654167753463,0.0,1.0465753634435777,0.0,solution
eta,2.175,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.175,1.0,0.5,2.0,0.6593313770454365,0.34066862295456346,0.2504299846568417,0.5004297999288628,0.12604493944258102,0.09876165058943068,0.44922702457761,0.4492270245776099,1.1102230246251565e-16,True,True,True,saddle,-1.6706216757645325,0.0,0.12604493944206446,0.0,1.7966666151763675,0.0,solution
eta,2.1825,False,linear,True,1,1.0,-,0.45,0.01,2.1825,1.0,0.5,2.0,0.4357564651963506,0.5642435348036494,0.377796898792516,0.6146518516953446,0.09853534177164479,0.07487132496545013,0.2821217674018247,0.2821217674018247,3.6700896371250235e-17,True,True,True,saddle,-0.9480338559256539,0.0,0.09853534176931358,0.0,1.0465691977238256,0.0,solution
eta,2.1825,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.1825,1.0,0.5,2.0,0.6595881527827264,0.3404118472172736,0.25052123420687245,0.5005209628046287,0.12636209973314413,0.09840346700477301,0.4490632429827944,0.4490632429827943,1.460205822463401e-16,True,True,True,saddle,-1.6712420933403382,0.0,0.12636209973322346,0.0,1.7976041930509745,0.0,solution
eta,2.19,False,linear,True,1,1.0,-,0.45,0.01,2.19,1.0,0.5,2.0,0.4362358388033013,0.5637641611966987,0.3780443915545186,0.6148531463321291,0.09874252974390178,0.07457355440664014,0.28188208059834935,0.28188208059834935,1.1017481680648659e-16,True,True,True,saddle,-0.9478217095144459,0.0,0.09874252974431995,0.0,1.0465642392137455,0.0,solution
eta,2.19,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.19,1.0,0.5,2.0,0.6598426194965266,0.34015738050347344,0.2506118574980927,0.5006114835859169,0.12667696371677695,0.09804786866956045,0.4489006739849771,0.44890067398497724,1.1102230246251565e-16,True,True,True,saddle,-1.6718574255261256,0.0,0.126676963716474,0.0,1.7985343892206809,0.0,solution
eta,2.1975,False,linear,True,1,1.0,-,0.45,0.01,2.1975,1.0,0.5,2.0,0.4367106366587893,0.5632893633412107,0.3782897617341579,0.6150526495627492,0.09894812444453857,0.0742781832522243,0.28164468167060536,0.28164468167060536,7.349755060501465e-17,True,True,True,saddle,-0.9476123295062991,0.0,0.09894812444784501,0.0,1.0465604539190922,0.0,solution
eta,2.1975,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.1975,1.0,0.5,2.0,0.6600948082910716,0.3399051917089284,0.25070186064475813,0.5007013687266674,0.1269895562809634,0.09769482779203627,0.4487393047164902,0.4487393047164901,1.4612586345219337e-16,True,True,True,saddle,-1.6724677344899181,0.0,0.12698955628103525,0.0,1.7994572907168684,0.0,solution
eta,2.205,False,linear,True,1,1.0,-,0.45,0.01,2.205,1.0,0.5,2.0,0.43718092472170567,0.5628190752782943,0.37853303687327206,0.6152503855124937,0.09915214442442191,0.07398518209495594,0.28140953763914717,0.28140953763914717,3.151920698384925e-17,True,True,True,saddle,-0.9474056643843597,0.0,0.09915214442470684,0.0,1.0465578087720884,0.0,solution
eta,2.205,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.205,1.0,0.5,2.0,0.6603447497132439,0.33965525028675614,0.2507912496887346,0.5007906246014742,0.12729990195458077,0.09734431697475585,0.4485791224787944,0.4485791224787944,1.1833454340605367e-16,True,True,True,saddle,-1.6730730813938006,0.0,0.12729990195474078,0.0,1.8003729832938422,0.0,solution
eta,2.2125,False,linear,True,1,1.0,-,0.45,0.01,2.2125,1.0,0.5,2.0,0.4376467676761794,0.5623532323238206,0.37877424403314963,0.6154463778698755,0.09935460794338946,0.07369452201516656,0.2811766161619103,0.2811766161619103,4.2052388686059054e-17,True,True,True,saddle,-0.947201663801747,0.0,0.09935460794503789,0.0,1.0465562717090715,0.0,solution
eta,2.2125,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.2125,1.0,0.5,2.0,0.6605924737650151,0.33940752623498494,0.25088003060036446,0.5008792575066016,0.12760802491433246,0.09699630920769685,0.448420114740066,0.4484201147400659,1.1102230246251565e-16,True,True,True,saddle,-1.6736735264040736,0.0,0.12760802491398582,0.0,1.8012815512872047,0.0,solution
eta,2.2199999999999998,False,linear,True,1,1.0,-,0.45,0.01,2.2199999999999998,1.0,0.5,2.0,0.4381082289625067,0.5618917710374933,0.3790134098050963,0.6156406498965905,0.09955553297602335,0.07340617457051095,0.28094588551874666,0.28094588551874666,5.25986767759135e-17,True,True,True,saddle,-0.9470002785801419,0.0,0.09955553297434343,0.0,1.0465558115809437,0.0,solution
eta,2.2199999999999998,False,nonlinear,True,1,1.0,upper,0.45,0.01,2.2199999999999998,1.0,0.5,2.0,0.6608380099155584,0.3391619900844416,0.2509682092793297,0.5009672736609945,0.12791394899104236,0.09665077786151013,0.4482622691328055,0.4482622691328055,1.114522737563427e-16,True,True,True,saddle,-1.6742691287966012,0.0,0.12791394899103314,0.0,1.8021830777361505,0.0,solution
eta,2.2275,False,linear,True,1,1.0,-,0.45,0.01,2.2275,1.0,0.5,2.0,0.43856537080718194,0.5614346291928181,0.3792505603207214,0.6158332244372021,0.09975493721728418,0.07312011178597488,0.28071731459640903,0.28071731459640903,1.0526317604251418e-16,True,True,True,saddle,-0.9468014608170975,0.0,0.09975493721823084,0.0,1.046556398063803,0.0,solution
